ext_id,customer_id
R52508114,844056.0
R52513008,329629.0
R52673758,113963.0
R55423944,868530.0
R52206585,443023.0
R57033337,450690.0
R51441561,232816.0
R54218863,590595.0
R53380614,878247.0
R51647931,639078.0
R51534392,631659.0
R57777184,776253.0
R58554334,301908.0
R52935097,167135.0
R53135749,611054.0
R59750632,284223.0
R57724600,111925.0
R55799234,555250.0
R51589696,191574.0
R56756750,775085.0
R55540213,464627.0
R56850673,300871.0
R56024962,360507.0
R54028354,286245.0
R54962422,523011.0
R57638981,549060.0
R55630190,846215.0
R57781619,708339.0
R59499168,802897.0
R57908088,825802.0
R51032623,654778.0
R59043776,860911.0
R56425663,446360.0
R51731644,126927.0
R57156550,805405.0
R56636592,717687.0
R53100138,653514.0
R57536821,592713.0
R52356425,643998.0
R51914519,129728.0
R51180969,853127.0
R56013794,833170.0
R53319036,329923.0
R52333342,481641.0
R55399089,633901.0
R56753618,190562.0
R55493414,461762.0
R58021024,257103.0
R55460255,835144.0
R55504391,775289.0
R51710055,315664.0
R58411984,343754.0
R56684004,566960.0
R58195049,475228.0
R56536951,287452.0
R57278336,841026.0
R52448576,345656.0
R52935365,440709.0
R52654142,856264.0
R54764500,894224.0
R55061460,796297.0
R58240143,264970.0
R56998128,873655.0
R55942686,876056.0
R56954538,252144.0
R56153414,272774.0
R59362134,525182.0
R58657107,573741.0
R59259686,720572.0
R56884110,615000.0
R53273751,271388.0
R51559458,310225.0
R51817732,544709.0
R59333313,556103.0
R51468389,504530.0
R56071684,836942.0
R52133159,625792.0
R59735307,859613.0
R53858955,509729.0
R51856495,728676.0
R52994893,476160.0
R51297429,221826.0
R58256004,289841.0
R57956381,744517.0
R56653143,840913.0
R52981072,394668.0
R52202629,123685.0
R57585047,143695.0
R59908106,308257.0
R53009414,695196.0
R52237503,471622.0
R59979291,490782.0
R51646169,888730.0
R58205738,878180.0
R59145611,579082.0
R54911131,578637.0
R51120215,844134.0
R52529559,861891.0
R53562541,693632.0
R58796402,343058.0
R55167164,471986.0
R59876240,539169.0
R51377397,478123.0
R59404220,131053.0
R54220893,563136.0
R55385670,166999.0
R55334724,652074.0
R55324102,420803.0
R52930538,253949.0
R58640489,753145.0
R55096679,190646.0
R52480931,797734.0
R52488900,183988.0
R55271374,241202.0
R57913414,261326.0
R57326830,499495.0
R58918322,393689.0
R59294091,899825.0
R55770088,351307.0
R57181070,748279.0
R57003511,802613.0
R54972910,712093.0
R56395080,248273.0
R53738884,586678.0
R56481503,815156.0
R59639689,369424.0
R51644387,193338.0
R59446517,237242.0
R57738565,263408.0
R55659815,431241.0
R53715647,527585.0
R57699055,356648.0
R57502158,504947.0
R59113189,270928.0
R58838833,706944.0
R58469539,858299.0
R54957719,754255.0
R59275701,520557.0
R51813987,314517.0
R52465673,491369.0
R58417089,521854.0
R57596560,350221.0
R54239839,709227.0
R57698385,365298.0
R54933142,807092.0
R54733706,788168.0
R57172632,151621.0
R51228840,524679.0
R52772106,801374.0
R53826121,502020.0
R52751954,295817.0
R55520865,399989.0
R58185988,656960.0
R54178596,763947.0
R55183035,636576.0
R54358014,550174.0
R54370130,353589.0
R54778867,241800.0
R55369933,563839.0
R58469060,667040.0
R51647462,233845.0
R54137190,307366.0
R59730403,105090.0
R54766329,899521.0
R52366434,296226.0
R57730194,461628.0
R51362618,794597.0
R57660034,540377.0
R52323467,627116.0
R55779752,525242.0
R55790384,813817.0
R52235118,659466.0
R57666231,690815.0
R52798743,303193.0
R56800943,513839.0
R51282995,190641.0
R53042583,543149.0
R56843039,424210.0
R59759291,549545.0
R57043078,780709.0
R51996738,162579.0
R57371646,369375.0
R55812864,591785.0
R51274011,110548.0
R55433340,319266.0
R52858807,184913.0
R53100751,605829.0
R52781646,539919.0
R57088440,172074.0
R54570849,693383.0
R57731410,381330.0
R52633233,825497.0
R52223739,374237.0
R56633939,200077.0
R52586913,166288.0
R51803432,857805.0
R59910156,181954.0
R51675104,540152.0
R56617666,335203.0
R55456845,825363.0
R52343964,539667.0
R53438782,463695.0
R52669869,722598.0
R55128478,305558.0
R51917718,405512.0
R59537787,571484.0
R57491459,649415.0
R54576309,687908.0
R52436996,557959.0
R53741403,436717.0
R59194373,853604.0
R51239204,266892.0
R51262498,197299.0
R51337217,625004.0
R55685906,316945.0
R54748562,510304.0
R57329627,745558.0
R52198884,829002.0
R57203215,341580.0
R59580228,644373.0
R53818018,155731.0
R52617975,306376.0
R57777864,164827.0
R56759202,592595.0
R55641080,840146.0
R59096082,808768.0
R55617930,766129.0
R58268331,275714.0
R57867563,387014.0
R52065585,689390.0
R51623076,446564.0
R53881569,509443.0
R58477776,220250.0
R59197649,619511.0
R53382855,561778.0
R58692259,388925.0
R58512238,815542.0
R55999206,729677.0
R52982576,472992.0
R58766911,108792.0
R58149208,482800.0
R57905445,596055.0
R55581083,210458.0
R56852780,345683.0
R51905056,348146.0
R55649260,118092.0
R53422566,799235.0
R53349073,351368.0
R57807355,143751.0
R55514055,739383.0
R56266350,577059.0
R54637743,381912.0
R56890106,679185.0
R58940859,836529.0
R57317300,466844.0
R53932649,230085.0
R53171447,749826.0
R55167509,193820.0
R51281836,717520.0
R57162010,490786.0
R51836534,672439.0
R58462863,865589.0
R54641344,543259.0
R53400096,419603.0
R53698282,300100.0
R52329175,319285.0
R58617128,460193.0
R56578970,846913.0
R58371526,321871.0
R52358331,132136.0
R54623644,611515.0
R53463034,367276.0
R51787149,179513.0
R57312597,189356.0
R53276816,753617.0
R54545860,223655.0
R59176184,130186.0
R59523621,186029.0
R58573002,835927.0
R55273692,738626.0
R56509088,286260.0
R56046283,668733.0
R57076659,761543.0
R52129280,253676.0
R52466018,266099.0
R51254462,374317.0
R51578729,511450.0
R55183859,260892.0
R57994866,311920.0
R58511702,292032.0
R59628990,610639.0
R57816761,859495.0
R54943965,454955.0
R55440016,780313.0
R58308243,561491.0
R56309049,581785.0
R52304186,370622.0
R51021043,424741.0
R53358958,345512.0
R51740571,466284.0
R58725428,147857.0
R55794407,452748.0
R52644401,512479.0
R55314964,594226.0
R53696922,404090.0
R57560249,137944.0
R52985698,197561.0
R59543103,679995.0
R53876387,117619.0
R52040184,230158.0
R57465512,695387.0
R59305048,682168.0
R58700573,772141.0
R52687033,376583.0
R52117690,120255.0
R57152681,809716.0
R55194548,761142.0
R52965134,304928.0
R56377303,708114.0
R56307622,342638.0
R59670540,358109.0
R57297684,181789.0
R55882056,335496.0
R55049947,436971.0
R54144144,351354.0
R54552325,338016.0
R51754794,270629.0
R55526526,873086.0
R55485455,366508.0
R55705445,888599.0
R59424660,425910.0
R53277362,483722.0
R53755971,103353.0
R59190896,689287.0
R53561449,534427.0
R52898729,572337.0
R57832488,216209.0
R54218374,190742.0
R59094109,876527.0
R55279621,466709.0
R54429256,394093.0
R56921714,367380.0
R59317251,246436.0
R56797141,291111.0
R56752928,206754.0
R55897391,640518.0
R55575834,535928.0
R59512520,237210.0
R57464152,672558.0
R54468354,476314.0
R56458142,697501.0
R57184212,211488.0
R52015195,349124.0
R54047836,834698.0
R53268569,461333.0
R54024532,610904.0
R58608010,343570.0
R57831272,417849.0
R56951808,669789.0
R54063295,765521.0
R58052555,765009.0
R59342374,771160.0
R53945321,235357.0
R58814514,642607.0
R57231882,568568.0
R52435100,239601.0
R52218845,709025.0
R51808604,258631.0
R56176574,885950.0
R52944503,288715.0
R58478121,280143.0
R55226424,159550.0
R52617218,745165.0
R53266596,827209.0
R55177317,715248.0
R59235779,200222.0
R55088777,362862.0
R53527054,785271.0
R53172529,204837.0
R58032872,217094.0
R59497875,664388.0
R55518423,690575.0
R55218589,274485.0
R55184472,168582.0
R57900541,891976.0
R59617621,885306.0
R55880907,135277.0
R59964713,631968.0
R52840963,854876.0
R57597096,886741.0
R51077640,865460.0
R53177433,769381.0
R51859349,859236.0
R56167781,631579.0
R57801915,276424.0
R58910755,812266.0
R55501182,510464.0
R54207829,408412.0
R55526392,442501.0
R57512512,845380.0
R52940336,688032.0
R59952932,416516.0
R53860047,380120.0
R59052435,496059.0
R52225109,534393.0
R58657596,494982.0
R59837822,626260.0
R51962400,724178.0
R54546540,612814.0
R57994732,616536.0
R58377244,343191.0
R54750458,309967.0
R56313273,495170.0
R53771028,542652.0
R53243580,182746.0
R53713128,158027.0
R59134098,305450.0
R53075953,703698.0
R51726740,361403.0
R55706614,848204.0
R55540759,644960.0
R55614118,369197.0
R57611875,704019.0
R56800129,702900.0
R56442827,103087.0
R52554702,863057.0
R59038393,422401.0
R57216356,887117.0
R52923996,636418.0
R55139780,439237.0
R57892562,461296.0
R55889278,194161.0
R52915692,513895.0
R52957165,210804.0
R59035261,706641.0
R52227350,856304.0
R54770697,682628.0
R59882973,415006.0
R51063196,108839.0
R58862060,436027.0
R57020273,640065.0
R51282516,196687.0
R56867425,211533.0
R51131306,292590.0
R56985389,629256.0
R55015820,223091.0
R59840820,867491.0
R58605759,786373.0
R59086418,410682.0
R53819589,251050.0
R54365437,152368.0
R54915020,186243.0
R53160212,142940.0
R57465167,553124.0
R56526597,202862.0
R51456953,862326.0
R58438343,345103.0
R59431939,451673.0
R59969138,831818.0
R59749406,261693.0
R58263427,320082.0
R52637246,650286.0
R57185237,771917.0
R59656029,557148.0
R51560138,604317.0
R53236760,722965.0
R57011691,660845.0
R58435613,581786.0
R56064127,444649.0
R59297558,578167.0
R53503415,580769.0
R56291684,422251.0
R58431523,575873.0
R54480882,871599.0
R56524356,872301.0
R52778447,855908.0
R57456384,824574.0
R51212088,773206.0
R57250828,878700.0
R57829490,189649.0
R54396901,885272.0
R55939956,126108.0
R56394802,455051.0
R52550478,428132.0
R58237279,765728.0
R59642342,564750.0
R51917661,386166.0
R55917553,214356.0
R56630127,691035.0
R56210835,447405.0
R51912824,754819.0
R51827473,219458.0
R54166748,554657.0
R58151382,385448.0
R58495764,592089.0
R56405290,575015.0
R55336352,475054.0
R52772451,887053.0
R54262175,722676.0
R51450133,320335.0
R58624082,643312.0
R59040577,740145.0
R58693820,768659.0
R53681262,826456.0
R54221305,865542.0
R51076012,763441.0
R58427510,498642.0
R51375280,670645.0
R57692255,439305.0
R51276530,625434.0
R57701450,818315.0
R51922421,300071.0
R53667220,206984.0
R51800099,117055.0
R54155580,576462.0
R54094960,106113.0
R54165656,569161.0
R57975595,193309.0
R54886755,180250.0
R56076042,732676.0
R55546688,763302.0
R58190825,827944.0
R54185818,356260.0
R51769650,622687.0
R56816211,120699.0
R54905614,784006.0
R54405071,104888.0
R53245419,254785.0
R55902563,801301.0
R55612135,838167.0
R59070882,135740.0
R53485839,202241.0
R58883860,657969.0
R51422692,581750.0
R58085791,754186.0
R52750929,181511.0
R59286735,271373.0
R53703866,105689.0
R58119372,723633.0
R59599777,861740.0
R59240348,518804.0
R59111139,796805.0
R51293617,558628.0
R53482238,626943.0
R54050479,217028.0
R53570165,680639.0
R56280717,731403.0
R56638776,712737.0
R51114075,494993.0
R52975488,839883.0
R54983331,652646.0
R54525286,370533.0
R55357405,833542.0
R53691673,331725.0
R58179791,494262.0
R58629455,580208.0
R55408140,198502.0
R54524817,609608.0
R52362967,697878.0
R51735044,658046.0
R57648186,560024.0
R52838243,517990.0
R59773859,874638.0
R58855595,678627.0
R54073582,182056.0
R51864598,301286.0
R56128147,233125.0
R58143423,145555.0
R58378882,377639.0
R59093295,215999.0
R55008474,622938.0
R52140515,693600.0
R51819638,810718.0
R53144130,360624.0
R53144887,627844.0
R57572921,430423.0
R56283571,413140.0
R58151871,117175.0
R54805082,732271.0
R51398172,158526.0
R56050564,187581.0
R54073093,403604.0
R51076146,745479.0
R59168081,399949.0
R57859604,102331.0
R57176655,355852.0
R59669716,344271.0
R54532920,798414.0
R59379633,384290.0
R58911445,400582.0
R53380001,157651.0
R58516797,201894.0
R58074757,531830.0
R51491760,701341.0
R59518861,604980.0
R53797799,809383.0
R52708967,515191.0
R58786661,819386.0
R56025575,686065.0
R56280037,558632.0
R52374336,694741.0
R56668535,894926.0
R57091994,414546.0
R54630866,678715.0
R58361028,138729.0
R54482922,309233.0
R52981340,727840.0
R56772812,171878.0
R55630937,301807.0
R58095542,126924.0
R54608788,500465.0
R56111807,360369.0
R53473589,370209.0
R55098106,548825.0
R51644330,551665.0
R56175549,727291.0
R57576800,321306.0
R51531528,108047.0
R56169429,835049.0
R56430490,832247.0
R52419708,490228.0
R58876772,491641.0
R56579794,623460.0
R51051616,373539.0
R55310740,264025.0
R53798747,129097.0
R58760503,363965.0
R54307259,368266.0
R59837410,800934.0
R51600127,599625.0
R52716457,723212.0
R53562474,821474.0
R52771694,199468.0
R57007122,486591.0
R59304579,498311.0
R57531572,169659.0
R59902254,115666.0
R52491084,468579.0
R56493428,450083.0
R58583691,314801.0
R57941880,495036.0
R57475655,534650.0
R56718533,483040.0
R52524799,421878.0
R59560947,111132.0
R54322594,748748.0
R54289348,445077.0
R58464769,498614.0
R56550236,654504.0
R55548048,558167.0
R54302422,782579.0
R59635254,574433.0
R59378752,382336.0
R55283232,850079.0
R56165339,133977.0
R54958131,620335.0
R55425927,470747.0
R53444644,857961.0
R58124487,681461.0
R54852762,417303.0
R59092816,841747.0
R52989989,155073.0
R54782545,596924.0
R58218889,420755.0
R56025431,715591.0
R53742217,113864.0
R58639407,376829.0
R53574178,149327.0
R56298283,177119.0
R59308937,155412.0
R52964722,156002.0
R53839751,758529.0
R52426240,733263.0
R58143691,660841.0
R59339922,163765.0
R54138004,506451.0
R58336106,546341.0
R56293935,643919.0
R56927097,606381.0
R55519371,417800.0
R58674338,447724.0
R52275509,508162.0
R52917387,574444.0
R57726027,312249.0
R58597445,704572.0
R51036224,392287.0
R51620413,789434.0
R56252241,766263.0
R57139865,288974.0
R55627594,193068.0
R56298963,109064.0
R53476031,371716.0
R53416101,496532.0
R52829594,508525.0
R55912304,497863.0
R59251660,178818.0
R52755833,497388.0
R58747908,219781.0
R54474139,836593.0
R59152421,338587.0
R55544983,272086.0
R52887618,697720.0
R51895660,297207.0
R55480417,586629.0
R54044694,614758.0
R52707396,212308.0
R52531398,230136.0
R55228608,651148.0
R55645448,817975.0
R55839769,352003.0
R59779520,708345.0
R54536052,529558.0
R55762052,398632.0
R59661345,554704.0
R58932890,371261.0
R55971497,861162.0
R57706220,308922.0
R53375097,240830.0
R59943737,231817.0
R57387316,401063.0
R53802971,693171.0
R51768826,468186.0
R53910926,449090.0
R57281602,836697.0
R58053714,663267.0
R55923807,432764.0
R54902415,868979.0
R51927047,657186.0
R56529384,211347.0
R56633460,481170.0
R52040596,434803.0
R59318946,149486.0
R57682581,550166.0
R58791843,698158.0
R53462421,803816.0
R53808957,237232.0
R57477159,727865.0
R57032657,717487.0
R51699701,106521.0
R58264050,709479.0
R54483870,649926.0
R56471427,230147.0
R52999730,686031.0
R59961648,453243.0
R51664214,588129.0
R53633850,538292.0
R59990938,121936.0
R54740526,230278.0
R53842136,829974.0
R55223905,544869.0
R56306185,312830.0
R57993372,855131.0
R58062507,752026.0
R52791109,413162.0
R58147580,830409.0
R58417424,204061.0
R52106388,218349.0
R52045088,642781.0
R51467719,769139.0
R57335623,854783.0
R56832695,890091.0
R55303250,736774.0
R51896206,219428.0
R56256666,583396.0
R53390623,267638.0
R53301815,548421.0
R59055088,559656.0
R54701083,817787.0
R51009329,729400.0
R52008452,519077.0
R56898142,166372.0
R53012680,344460.0
R55644825,317965.0
R52085211,233730.0
R52046113,527943.0
R55075961,165449.0
R52147593,532010.0
R51112313,320115.0
R59774549,699512.0
R54172744,205849.0
R59513478,729252.0
R55266480,620393.0
R51174705,779727.0
R55341189,275918.0
R59601750,156609.0
R52593656,355797.0
R59664745,644460.0
R58892777,420088.0
R59916142,826220.0
R54274703,870039.0
R53004098,694405.0
R57596962,408874.0
R55069630,534131.0
R59767729,296353.0
R51739958,221800.0
R59746351,644812.0
R52102844,738095.0
R52272578,201600.0
R54251007,440175.0
R55647833,296425.0
R59478939,820106.0
R51183689,122374.0
R59851164,800476.0
R52120554,127486.0
R59761264,712087.0
R57992414,420980.0
R59161472,304824.0
R59884544,581752.0
R56990370,131909.0
R53634051,897938.0
R52275231,329466.0
R57886298,193475.0
R59920778,259158.0
R56557036,294560.0
R59498076,630549.0
R51926166,259783.0
R58179379,177226.0
R58110311,448138.0
R52639899,366377.0
R55869662,267231.0
R51400011,311802.0
R52446191,799685.0
R59960221,860744.0
R51525475,150765.0
R51315417,689659.0
R56185223,776949.0
R57911642,798335.0
R54071254,823398.0
R53561995,135688.0
R57414020,357231.0
R51171295,153409.0
R57302243,209420.0
R51521251,780129.0
R53552934,680783.0
R57263835,353237.0
R57424307,583015.0
R54981023,212028.0
R54897923,716427.0
R53258282,641778.0
R59676124,808226.0
R52949330,226233.0
R52800448,126666.0
R58161190,657441.0
R54358148,138385.0
R54581414,326329.0
R52638070,299224.0
R52619948,310918.0
R53813727,819817.0
R58074221,650700.0
R51381966,580425.0
R54241534,632209.0
R59290403,299118.0
R54070105,429151.0
R54957049,426151.0
R56731339,604152.0
R51538003,640277.0
R54826470,835437.0
R52072874,351386.0
R53278645,527803.0
R58963674,739499.0
R54468421,526993.0
R52153656,428281.0
R57047858,310143.0
R54550630,352460.0
R54437215,800439.0
R55403916,135848.0
R52142689,234316.0
R52615178,801787.0
R54665941,226374.0
R52446670,406421.0
R55716489,692178.0
R56512230,254485.0
R51883601,344280.0
R53970933,527341.0
R55983412,795441.0
R56826488,425447.0
R54198011,206161.0
R59134500,783405.0
R52005990,337568.0
R53811342,145996.0
R56003430,398423.0
R56677395,802776.0
R55677113,878120.0
R57258730,623132.0
R54942950,703642.0
R51802474,109145.0
R52441967,572886.0
R57435676,562001.0
R51194790,609708.0
R59509321,567804.0
R51809351,429313.0
R57099886,750760.0
R55454259,652937.0
R56484099,474183.0
R51971528,124015.0
R56928514,191233.0
R59877734,546803.0
R53084200,518538.0
R54189094,321272.0
R58689874,681199.0
R54566635,535632.0
R52412821,354546.0
R52163052,490348.0
R51608019,104239.0
R57954006,321347.0
R51082822,202086.0
R59366693,258956.0
R52362823,299019.0
R53348393,423886.0
R53487611,502715.0
R53429510,781576.0
R51691933,618978.0
R51995023,564124.0
R54107354,841474.0
R55323412,217417.0
R54428365,530875.0
R58529670,759398.0
R58094316,174901.0
R58778826,308705.0
R57378868,577075.0
R54033325,686559.0
R51986451,170578.0
R59980517,844803.0
R53972159,165435.0
R59522596,518634.0
R52257052,711021.0
R52174776,504505.0
R52022819,376552.0
R51829379,703628.0
R54540266,497007.0
R52384891,325658.0
R59781426,633834.0
R55337856,159172.0
R51995569,830695.0
R51197041,706919.0
R51613737,669337.0
R57336782,794292.0
R51492976,547268.0
R51469625,538604.0
R51830950,324374.0
R57445896,720264.0
R52671440,528402.0
R58622109,395240.0
R51407099,241745.0
R52104013,653210.0
R58294968,612383.0
R57422401,158367.0
R53178180,738473.0
R59927109,624123.0
R59904974,553085.0
R56792840,431443.0
R51616122,510173.0
R59454620,127721.0
R59798312,868425.0
R57439833,543961.0
R51705419,201353.0
R55913530,259339.0
R51187578,512984.0
R57016451,276728.0
R56582179,539263.0
R54814699,735440.0
R58018438,296855.0
R59938488,558966.0
R52620494,488120.0
R59002839,257138.0
R59629804,217700.0
R56807016,636059.0
R55022362,715337.0
R51274078,730869.0
R59263642,435395.0
R54490556,799130.0
R56959787,856420.0
R55071057,556660.0
R53214558,659860.0
R54585015,678154.0
R58355387,370678.0
R58206696,676376.0
R51381209,516900.0
R56470881,258418.0
R52779050,193421.0
R59787412,334569.0
R54771176,486092.0
R59107605,490781.0
R55741689,788794.0
R55265790,204869.0
R53710542,443235.0
R57820439,637038.0
R55290454,890646.0
R53064718,345882.0
R56411899,786890.0
R55852508,351562.0
R55631952,459413.0
R56952421,520919.0
R53249154,130483.0
R56561404,691442.0
R56495813,306686.0
R55597835,302224.0
R53135280,778637.0
R55507657,361540.0
R57324857,421342.0
R52982298,743091.0
R52329721,359338.0
R59194986,280319.0
R59656575,715137.0
R52021449,681089.0
R52819173,630915.0
R52652092,493992.0
R55399692,738840.0
R54109739,895351.0
R54411948,398836.0
R53252229,873058.0
R53501241,234107.0
R51243974,126605.0
R56888056,887380.0
R54630253,854217.0
R55011472,447991.0
R55548460,539116.0
R52074043,337029.0
R56213699,475720.0
R54122210,608791.0
R59129874,447752.0
R52467857,187464.0
R58974306,299884.0
R55632297,384875.0
R51847903,162996.0
R57307961,612618.0
R59093017,229521.0
R52386184,141327.0
R55783363,766505.0
R51920381,340027.0
R56727316,734681.0
R57270990,254092.0
R51454357,132422.0
R52299828,571915.0
R55747340,183660.0
R54236707,485242.0
R55033118,124127.0
R51390548,266889.0
R53609876,432813.0
R51769037,504306.0
R55530606,122105.0
R54738754,433299.0
R54144134,853334.0
R55641214,307387.0
R52993054,197953.0
R59446862,649215.0
R52505595,100558.0
R56889972,380758.0
R56448478,253699.0
R57334876,790297.0
R51248878,369639.0
R58572590,430288.0
R55625008,188195.0
R59033978,452671.0
R52390284,505670.0
R52118859,112078.0
R53365490,133538.0
R57277177,483077.0
R53939938,896844.0
R55502954,104544.0
R54016362,532907.0
R55248147,189295.0
R58870163,397283.0
R51928082,891010.0
R52845331,645119.0
R52500279,597106.0
R53402270,832787.0
R52973247,378844.0
R56865174,708995.0
R55318307,228976.0
R55750740,597858.0
R58109162,613155.0
R59906880,785841.0
R55923750,251352.0
R57675704,414956.0
R57721880,587589.0
R55495052,764673.0
R52651422,557422.0
R53797655,611439.0
R56753953,520237.0
R52886938,695565.0
R51079278,797515.0
R51009731,564267.0
R51153106,413351.0
R57431385,250471.0
R56576796,264203.0
R59409881,557792.0
R51241378,623590.0
R55156609,468206.0
R56845022,775070.0
R59387679,447533.0
R56167580,491418.0
R53162855,639288.0
R52931285,194621.0
R56663631,173786.0
R52921266,163230.0
R56875049,188035.0
R56445068,103105.0
R55497092,783041.0
R59985890,648895.0
R54387093,795010.0
R52466487,575580.0
R54558656,602908.0
R59547193,796598.0
R54100410,725315.0
R59045893,887855.0
R55071335,281301.0
R56569373,884851.0
R55614865,511958.0
R51513550,841523.0
R55569292,638887.0
R53157817,763786.0
R53805088,740971.0
R53971201,801708.0
R56723638,387409.0
R58960006,144621.0
R59281831,771888.0
R56617733,134586.0
R58017346,589556.0
R59260242,120613.0
R59741437,594611.0
R59250424,356086.0
R52959617,361567.0
R52939522,897449.0
R58447528,756558.0
R55698702,670146.0
R55215725,839691.0
R56249933,622306.0
R51034050,152177.0
R59866968,880404.0
R51694117,535886.0
R59021296,546698.0
R55495742,700713.0
R54874495,263545.0
R51976231,583968.0
R55681203,131622.0
R59504896,257420.0
R57910952,825103.0
R57596684,125202.0
R53087255,156392.0
R53283281,257267.0
R59319291,657956.0
R54890979,601716.0
R54562210,720053.0
R53037190,170707.0
R52481343,623506.0
R58105886,313514.0
R56352160,198333.0
R54072423,216281.0
R58926358,413387.0
R53133709,490917.0
R56304078,164527.0
R58242719,232060.0
R51361794,207103.0
R57514964,744879.0
R53809436,276853.0
R57800622,667172.0
R57156493,770552.0
R57020943,133984.0
R59886661,301001.0
R51844915,656242.0
R56778875,732435.0
R53415833,113072.0
R53338595,324282.0
R57960739,588974.0
R55399625,734917.0
R56863412,105581.0
R59320440,431243.0
R52461593,401783.0
R54650338,731572.0
R51865144,742376.0
R52289129,136649.0
R55105797,126500.0
R51442375,413472.0
R52676756,650103.0
R52101561,509720.0
R51551623,804403.0
R53271845,676579.0
R52107001,698785.0
R58449243,402561.0
R58756959,844702.0
R59885425,632148.0
R56135905,862194.0
R56372868,799399.0
R51110129,529084.0
R59109511,252615.0
R58693284,414406.0
R53280628,633690.0
R51970647,564370.0
R57265262,383547.0
R58507411,444724.0
R54084137,418179.0
R58695180,379016.0
R54459695,378256.0
R52672867,274859.0
R59008088,378708.0
R58767447,696789.0
R55931642,838633.0
R56167647,846216.0
R53211426,368161.0
R54790926,706051.0
R56203680,204232.0
R51301318,669637.0
R52151137,381932.0
R53235132,532002.0
R51337753,721343.0
R54958610,105757.0
R59882504,197705.0
R59578523,159245.0
R54458814,615139.0
R51674635,497872.0
R58958368,118547.0
R52725719,782623.0
R51475678,182975.0
R56518360,457826.0
R53840776,807253.0
R51917105,688556.0
R54959089,612631.0
R58043427,435053.0
R59475740,858237.0
R52310450,297097.0
R51149907,845863.0
R53999131,127008.0
R59322279,573142.0
R54180301,256411.0
R53363239,471370.0
R55086593,884205.0
R57028433,512926.0
R59528391,784362.0
R54425233,271110.0
R59033422,343743.0
R52242541,287432.0
R59394412,209441.0
R57785086,192049.0
R56062757,185803.0
R54382668,353627.0
R51470918,118241.0
R51993261,517802.0
R52140381,651846.0
R57530413,879058.0
R56042260,286494.0
R54408883,682509.0
R55165737,229401.0
R57287541,254149.0
R53085493,769696.0
R52716189,504314.0
R53074459,568032.0
R51424943,346425.0
R56806470,171240.0
R58997198,580483.0
R51320187,894652.0
R57604184,427665.0
R51771556,776835.0
R55026988,623715.0
R59441824,877352.0
R52202897,681030.0
R59751925,510499.0
R57023606,807928.0
R56058610,456549.0
R54305085,669119.0
R53490130,293759.0
R53378229,751960.0
R59061419,753374.0
R55175334,884807.0
R52022541,472911.0
R55959706,282348.0
R52234716,889705.0
R54665251,638118.0
R59552087,286205.0
R56899167,813405.0
R56783109,121124.0
R52923661,168751.0
R54648978,140782.0
R57470138,365436.0
R59699686,647386.0
R52798542,161306.0
R58663036,845693.0
R57467820,205847.0
R55320146,688887.0
R53419434,845042.0
R57676786,787130.0
R57996360,536738.0
R58818259,423831.0
R58132044,529486.0
R59944953,771052.0
R56960668,743442.0
R51932430,102812.0
R56796250,575012.0
R55579857,388502.0
R58592685,632574.0
R56029866,207961.0
R56356729,472412.0
R52039782,718281.0
R55592730,643288.0
R59827813,880811.0
R52586300,618444.0
R57442074,443713.0
R59034792,382757.0
R56238487,794318.0
R55219279,585229.0
R51329650,422889.0
R56922116,459191.0
R54716887,748568.0
R53696510,438208.0
R57083814,237209.0
R58416610,622740.0
R51775713,335776.0
R54261763,455924.0
R56559297,160867.0
R56937786,223312.0
R51107064,254393.0
R54245892,241978.0
R54146797,239991.0
R54126501,599341.0
R57630677,280071.0
R52442456,562583.0
R55930828,396232.0
R53935034,781575.0
R54822658,174419.0
R54257472,875816.0
R55697610,663754.0
R59668222,780563.0
R51342657,430260.0
R57287943,599306.0
R51544947,751169.0
R59085527,497746.0
R55589042,140467.0
R59390734,518933.0
R53293089,599070.0
R52890482,206714.0
R51858602,563566.0
R59144107,133008.0
R53138211,752290.0
R53389052,275663.0
R56033534,212151.0
R57136810,661923.0
R58973147,728683.0
R58945629,331838.0
R55911758,258348.0
R55632843,285717.0
R58258667,187633.0
R53207604,699857.0
R52466564,655705.0
R51581258,538915.0
R57591110,499839.0
R52587871,257883.0
R52935777,530055.0
R53148143,821012.0
R51916626,579589.0
R59007341,650126.0
R54784049,850541.0
R52907780,483833.0
R53259508,320736.0
R57075165,373986.0
R51050946,178180.0
R59477991,853390.0
R54700671,517732.0
R53460850,345341.0
R55173294,106269.0
R53910035,159417.0
R54791807,717391.0
R51956960,139855.0
R57538861,362536.0
R56352026,220079.0
R56292096,704887.0
R52866508,597996.0
R57111744,189886.0
R57981112,891027.0
R59759894,233999.0
R59867102,350520.0
R56556155,834224.0
R54838874,147640.0
R59164815,208875.0
R52995037,377904.0
R57502627,298047.0
R54884715,252215.0
R59278689,819009.0
R51715562,267878.0
R53559811,359213.0
R59162708,137355.0
R51855537,455031.0
R53919987,275200.0
R57992826,844636.0
R53899681,104099.0
R59987116,522701.0
R56549345,589225.0
R57739858,391656.0
R58295926,130739.0
R53681329,510175.0
R58880239,681329.0
R52259638,344954.0
R58037920,677899.0
R58751452,581605.0
R58652826,480695.0
R56175147,376870.0
R56297268,325421.0
R54650817,509940.0
R56521214,194253.0
R58885689,876274.0
